URL,FileSize,NoOfOutLinks,ContentType
https://www.nytimes.com/es/2016/09/15/renuncia-el-jefe-de-investigacion-de-la-desaparicion-de-los-43-estudiantes-de-ayotzinapa/,49843,37,text/html
http://www.nytimes.com/slideshow/2012/06/03/automobiles/autoreviews/03wheel-slides.html,16317,24,text/html
http://www.nytimes.com/roomfordebate/2013/10/07/is-there-any-hope-for-new-york-city-transit,25415,47,text/html
https://www.nytimes.com/interactive/2015/12/11/books/review/best-sellers-promo-for-front-copy2.html,11461,6,text/html
https://www.nytimes.com/2016/11/12/arts/music/leonard-cohen-songwriting-appraisal.html,83319,115,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/prospect-heights/homes-for-sale/626-vanderbilt-avenue/46-2620334,68799,118,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/vinegar-hill/homes-for-sale/41-bridge-street/3738-su1612194,73828,118,text/html
https://www.nytimes.com/store/new-york-times-front-page-jigsaw-puzzle-nsgx2.html,294326,168,text/html
https://www.nytimes.com/2017/02/16/theater/sara-bareilles-will-star-in-waitress-her-broadway-acting-debut.html,76446,104,text/html
http://www.nytimes.com/roomfordebate/2016/12/05/is-artificial-intelligence-taking-over-our-lives/if-ai-replaces-humans-will-siri-lead-us-into-the-sea,31947,65,text/html
https://www.nytimes.com/2017/01/03/world/asia/south-korea-president-impeachment-trial.html,78784,113,text/html
http://www.nytimes.com/roomfordebate/2015/12/02/are-genetically-engineered-salmon-too-fishy,25266,46,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/brooklyn-heights/homes-for-sale,369664,166,text/html
https://www.nytimes.com/es/2015/10/06/en-este-restaurante-del-futuro-no-te-quejaras-por-la-lentitud-de-los-meseros/,48314,26,text/html
https://www.nytimes.com/2017/02/03/realestate/write-an-essay-win-this-house.html,217903,121,text/html
http://www.nytimes.com/real-estate/usa/co/aspen/homes-for-sale,442181,158,text/html
http://www.nytimes.com/roomfordebate/page/3?category=technology,41952,143,text/html
https://www.nytimes.com/2017/02/17/arts/grammys-television-gaga-beyonce.html,84209,112,text/html
https://www.nytimes.com/store/sumner-healey-antique-shop-1-1936-nypl482772-nypl482772p.html,149589,168,text/html
https://www.nytimes.com/topic/subject/man-booker-prize?inline=nyt-classifier,108987,120,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/393-east-49th-street/44-3853281,72623,118,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fort-hamilton/homes-for-sale/9524-ft-hamilton-pkwy/2431-60c1ff47b9fcc,62322,112,text/html
http://www.nytimes.com/2012/09/06/fashion/michelle-obamas-dress-in-high-definition.html,75890,104,text/html
https://www.nytimes.com/es/2016/02/16/johnny-depp-encarna-a-donald-trump-en-una-biografia-muy-particular/,46125,28,text/html
https://www.nytimes.com/es/2016/04/25/terremoto-obliga-a-ecuador-a-tomar-medidas-economicas-que-habia-postergado/,52078,38,text/html
https://www.nytimes.com/politics/first-draft/2015/06/16/choice-words-from-donald-trump-presidential-candidate/,48849,45,text/html
http://www.nytimes.com/roomfordebate/2016/12/27/should-the-us-embassy-be-moved-from-tel-aviv-to-jerusalem/please-america-move-your-embassy-to-jerusalem,32403,55,text/html
https://www.nytimes.com/column/thomas-l-friedman,108220,123,text/html
https://www.nytimes.com/store/new-york-times-women-s-tri-black-t-shirt-13876.html,150769,164,text/html
https://www.nytimes.com/store/liberty-and-the-world-trade-center-signed-by-fred-r-conrad-1983-ps042.html,156163,176,text/html
http://www.nytimes.com/roomfordebate/2014/03/12/the-assumptions-behind-obamas-initiative,26408,54,text/html
http://www.nytimes.com/real-estate/usa/ny/bronx/concourse/homes-for-sale,169067,120,text/html
https://www.nytimes.com/store/books/tbooks/what-they-love.html,18585,30,text/html
https://www.nytimes.com/2017/02/07/arts/television/whats-on-tv-tuesday-paris-is-burning-and-a-new-bravo-series.html,68921,98,text/html
https://www.nytimes.com/store/fall-of-the-berlin-wall-the-new-york-times-front-page-reprint.html,149143,168,text/html
https://www.nytimes.com/2015/10/17/opinion/our-vanishing-flowers.html,77974,98,text/html
https://www.nytimes.com/2014/08/03/automobiles/autoreviews/2014-ford-fiesta-ecoboost-review.html,139013,94,text/html
https://www.nytimes.com/store/zenith-signal-corps-transoceanic-restored-antique-radio-1954.html,143968,173,text/html
http://www.nytimes.com/roomfordebate/2012/02/09/does-the-us-have-a-plan-for-iraq,25425,48,text/html
https://www.nytimes.com/2016/12/29/upshot/fake-academe-looking-much-like-the-real-thing.html,94591,120,text/html
http://www.nytimes.com/real-estate/usa/co/pagosa-springs/homes-for-sale,388692,147,text/html
https://www.nytimes.com/2017/01/24/magazine/calling-yourself-humbled-doesnt-sound-as-humble-as-it-used-to.html,86308,105,text/html
https://www.nytimes.com/2017/02/16/magazine/the-dirty-projectors-go-solo.html,98504,105,text/html
https://www.nytimes.com/2016/12/17/us/politics/trump-mick-mulvaney-budget-office.html,88058,117,text/html
https://www.nytimes.com/store/polo-grounds-1890-nsap634p.html,152400,174,text/html
https://www.nytimes.com/watching/watchlist,112526,25,text/html
http://www.nytimes.com/newsletters/entrepreneurship,21790,27,text/html
https://www.nytimes.com/2017/01/18/us/politics/scott-pruitt-testifying-to-lead-epa-criticizes-environmental-rules.html,78783,105,text/html
http://www.nytimes.com/elections/results/washington-state-house-district-9-position-2,464808,74,text/html
http://www.nytimes.com/elections/results/washington-state-house-district-9-position-1,471413,74,text/html
https://www.nytimes.com/store/new-york-times-mens-fleece-vest-14330.html,144220,164,text/html
https://www.nytimes.com/store/city-lights-triptych-2008-pta-108.html,142836,165,text/html
https://www.nytimes.com/2016/12/08/us/john-glenn-dies.html,298548,108,text/html
https://www.nytimes.com/watching/recommendations/the-golden-girls,135647,42,text/html
https://www.nytimes.com/2017/02/03/business/the-trump-effect-whats-an-investor-to-do.html,81820,109,text/html
https://www.nytimes.com/section/insider?URI=https%3A%2F%2Fwww.nytimes.com%2Fstore%2Fchicago-cubs-world-series-articles.html,147329,157,text/html
http://www.nytimes.com/real-estate/usa/nj/ridgefield-park/homes-for-sale/205-bergen-tpke-3j/1999-4507679,66421,97,text/html
http://www.nytimes.com/roomfordebate/page/2?category=religion,38367,131,text/html
https://www.nytimes.com/2017/02/06/health/painkillers-over-the-counter-guide.html,78864,115,text/html
https://www.nytimes.com/2016/04/15/arts/music/james-levine-transformative-at-the-met-opera-is-stepping-down.html,88152,107,text/html
https://www.nytimes.com/2017/02/12/arts/music/grammy-awards.html,698643,132,text/html
https://www.nytimes.com/2016/11/23/movies/la-la-land-makes-musicals-matter-again.html,97140,128,text/html
https://www.nytimes.com/video/sports/football/100000004915234/tom-brady-and-bill-belichick-discuss-super-bowl-victory.html,203050,77,text/html
http://www.nytimes.com/roomfordebate/2015/09/02/whats-the-greatest-threat-to-us-national-security,26607,51,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/washington-heights/homes-for-sale?page=3,373905,164,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/williamsburg/homes-for-sale/214-north-11th-street/44-4056523,80526,120,text/html
https://www.nytimes.com/store/the-atomic-bomb-story-delivered-1945-nsap280p.html,153000,176,text/html
http://www.nytimes.com/real-estate/usa/nj/weehawken/homes-for-sale?filters%5B%5D=condo-type,441753,163,text/html
http://www.nytimes.com/pages/business/dealbook/index.html,128589,124,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/washington-heights/homes-for-sale?page=2,373905,164,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/washington-heights/homes-for-sale?page=1,373905,164,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/washington-heights/homes-for-sale?page=0,373905,164,text/html
http://www.nytimes.com/roomfordebate/2017/01/09/women-and-their-march-on-washington,26863,56,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/vinegar-hill/homes-for-sale/200-water-street-3b/185-13291328,72182,118,text/html
https://www.nytimes.com/2017/02/11/sunday-review/melania-trump-clothing-line-controversy.html,74075,106,text/html
https://www.nytimes.com/watching/lists/oscar-nominated-2017-directors-streaming,160691,49,text/html
https://www.nytimes.com/interactive/projects/storywall/american-dreamers/stories/vianey-romero-lmsw,163179,150,text/html
https://www.nytimes.com/store/ranger-1937-nsapmy27p.html,152517,176,text/html
https://www.nytimes.com/2017/02/10/books/review/lisa-gardner-right-behind-you.html,65055,95,text/html
http://www.nytimes.com/elections/results/alabama-house-district-6-palmer-putman,473906,75,text/html
https://www.nytimes.com/store/36-hours-best-of-midwest-and-great-lakes.html,143025,164,text/html
https://www.nytimes.com/2016/11/19/upshot/with-trump-investors-see-profits-again-in-for-profit-colleges.html,78693,117,text/html
https://www.nytimes.com/store/jaws-original-movie-poster-with-linen-back-1975.html,139541,165,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/715-grand-st-3b/1999-4500195,59152,82,text/html
https://www.nytimes.com/es/tag/tucson/,34303,22,text/html
https://www.nytimes.com/store/broadcasters-red-barber-mel-allen-and-phil-rizzuto-signed-baseball.html,140899,165,text/html
https://www.nytimes.com/store/thomas-edison-deep-in-thought-1929-nsap1860p.html,152523,176,text/html
https://www.nytimes.com/topic/organization/city-college-of-new-york?inline=nyt-org,111650,120,text/html
https://www.nytimes.com/2016/12/27/movies/paterson-review.html,83439,102,text/html
https://www.nytimes.com/2017/02/13/books/review/age-of-anger-pankaj-mishra.html,77521,94,text/html
https://www.nytimes.com/store/the-epic-of-dunkirk-nsapmt46p.html,149082,168,text/html
https://www.nytimes.com/store/corporate-gifts/,126688,153,text/html
https://www.nytimes.com/es/2016/11/26/la-pesadilla-de-la-deportacion-para-un-dreamer-como-yo/,50602,39,text/html
https://www.nytimes.com/es/2016/08/26/el-juicio-contra-dilma-rousseff-el-proximo-evento-imperdible-en-brasil/,51665,43,text/html
https://www.nytimes.com/es/collection/negocios/,95926,59,text/html
https://www.nytimes.com/books/best-sellers/crime-and-punishment/,90820,135,text/html
https://www.nytimes.com/store/last-of-the-red-hot-p-r-men-signed-by-fred-r-conrad-1999.html,144912,166,text/html
https://www.nytimes.com/store/photos/new-york-city/buildings/world-trade-center.html,143961,175,text/html
http://www.nytimes.com/1995/11/08/business/media-business-advertising-addenda-calvin-klein-withdrawing-reshooting-some.html,52280,75,text/html
http://www.nytimes.com/2012/09/16/fashion/weddings/sanaya-kaufman-christopher-irish-weddings.html,61742,91,text/html
https://www.nytimes.com/2017/02/02/opinion/fruit-of-a-poison-tree.html,80680,110,text/html
https://www.nytimes.com/2017/02/19/fashion/weddings/erin-lanahan-andrew-williamson.html,61380,92,text/html
https://www.nytimes.com/es/2017/01/13/los-nominados-de-trump-al-gabinete-lo-contradicen-sobre-el-muro-y-vladimir-putin/,50742,40,text/html
http://www.nytimes.com/elections/results/florida-house-district-8-posey-westbrook,473357,75,text/html
http://www.nytimes.com/2006/12/12/world/middleeast/12olmert.html,66852,97,text/html
https://www.nytimes.com/2015/06/20/your-money/variable-annuities-with-guaranteed-income-riders-require-careful-scrutiny.html,104447,114,text/html
https://www.nytimes.com/store/snowy-heron-or-white-egret-plate-242-nsap713p.html,150933,169,text/html
http://www.nytimes.com/2013/10/13/automobiles/autoreviews/dodge-fires-off-a-retro-rocket.html,71382,99,text/html
https://www.nytimes.com/store/strolling-on-the-manhattan-bridge-1953-nsap3852p.html,152822,176,text/html
http://www.nytimes.com/books/97/07/06/home/contents.html,10437,77,text/html
https://www.nytimes.com/store/exercise-and-the-brain-tb022.html,18215,29,text/html
https://www.nytimes.com/2017/01/31/sports/westminster-dog-show-new-breeds.html,65688,94,text/html
https://www.nytimes.com/store/the-four-novelty-grahams-1910-na102lh1618p.html,146286,164,text/html
https://www.nytimes.com/interactive/2017/jobs/nyt-video-opinion-editor.html,35746,32,text/html
https://www.nytimes.com/2017/02/13/arts/television/john-oliver-last-week-tonight-trump.html,71800,99,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/1220-river-rd-edgewater-nj-07020/403-160014525,64010,96,text/html
https://www.nytimes.com/interactive/2017/fashion/weddings/committed-collections-gay-marriages.html,12280,6,text/html
https://www.nytimes.com/2017/01/31/opinion/why-liberals-should-back-neil-gorsuch.html,79018,107,text/html
http://www.nytimes.com/elections/results/washington-state-house-district-26-position-2,468798,74,text/html
https://www.nytimes.com/2016/04/08/automobiles/autoreviews/video-review-a-redesigned-malibu-you-can-take-to-the-beach.html,74990,104,text/html
http://www.nytimes.com/elections/results/washington-state-house-district-26-position-1,468729,74,text/html
https://www.nytimes.com/video/world/africa/100000004877797/gambia-declares-state-of-emergency.html,248560,112,text/html
https://www.nytimes.com/es/tag/andrei-karlov/,37464,24,text/html
https://www.nytimes.com/interactive/projects/storywall/american-dreamers/stories/ari,162365,150,text/html
https://www.nytimes.com/2017/02/09/nyregion/winter-storm-nyc-niko-weather.html,115750,118,text/html
http://www.nytimes.com/roomfordebate/2016/03/01/college-presidents-with-business-world-ties,26553,50,text/html
https://www.nytimes.com/store/personalized-wine-box-winebox.html,159413,172,text/html
http://www.nytimes.com/real-estate/usa/nj/guttenberg/homes-for-sale/7008-madison-st-302/1999-4488119,59201,82,text/html
https://www.nytimes.com/store/black-billed-cuckoo-plate-32-nsap889p.html,146914,168,text/html
https://www.nytimes.com/store/viewing-balcony-on-empire-state-building-1949.html,150981,168,text/html
https://www.nytimes.com/store/cyberattack-sony-pictures-invaded.html,18594,29,text/html
https://www.nytimes.com/2017/02/01/us/politics/california-judge-trump-immigrant-visa-holders.html,75409,96,text/html
https://www.nytimes.com/es/2017/02/13/los-migrantes-en-estados-unidos-se-preparan-para-lo-peor/amp/,31638,8,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/285-east-35th-street/46-2572527,68632,118,text/html
https://www.nytimes.com/2016/08/17/arts/music/bobby-hutcherson-dies-jazz.html,76122,106,text/html
https://www.nytimes.com/store/sale/collectible-models.html,205339,248,text/html
https://www.nytimes.com/es/tag/mark-manly/,34234,22,text/html
https://www.nytimes.com/store/jailhouse-rock-original-elvis-presley-movie-poster-framed-1957.html,139649,165,text/html
https://www.nytimes.com/interactive/2015/06/22/business/international/greece-crisis-portraits.html,64105,35,text/html
https://www.nytimes.com/2017/02/04/opinion/unfairly-squeezing-student-borrowers.html,70881,106,text/html
https://www.nytimes.com/es/2016/05/02/docenas-de-oficiales-de-la-policia-de-honduras-han-sido-separados-de-sus-cargos/,46018,40,text/html
https://www.nytimes.com/2017/02/16/fashion/new-york-fashion-week-kaia-gerber-cindy-crawford-vfiles-crew-marc-jacobs.html,256566,111,text/html
https://www.nytimes.com/es/tag/leo-strauss/,34404,22,text/html
http://www.nytimes.com/elections/results/oregon,876667,173,text/html
http://www.nytimes.com/roomfordebate/2016/12/20/can-trumps-infrastructure-plan-work/for-infrastructure-spend-sensibly-to-make-a-difference-and-avoid-mistakes,35392,57,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/130-east-94th-street/46-2629508,79892,121,text/html
https://www.nytimes.com/store/gifts/new-york-times-collection/accessories.html,155484,193,text/html
